ID	Cell Type	Cell Subtype
186190	colorectal_tumor	colorectal_tumor (WNT-high)
186191	colorectal_tumor	colorectal_tumor (WNT-high)
186193	colorectal_tumor	colorectal_tumor (EMT-high)
186198	Mac_LA	Mac_LA (TREM2-high)
186199	RTM_LA	RTM_LA (C1Q-high)
186206	colorectal_tumor	colorectal_tumor (EMT-high)
186211	colorectal_tumor	colorectal_tumor (EMT-high)
186212	colorectal_tumor	colorectal_tumor (MSI)
186219	colorectal_tumor	colorectal_tumor (EMT-high)
186224	colorectal_tumor	colorectal_tumor (EMT-high)
186238	Fibroblasts	Fibroblasts (LRRC15+)
186240	colorectal_tumor	colorectal_tumor (KRAS-high)
186252	colorectal_tumor	colorectal_tumor (MYC-high)
186253	colorectal_tumor	colorectal_tumor (MSI)
186254	colorectal_tumor	colorectal_tumor (MYC-high)
186258	colorectal_tumor	colorectal_tumor (EMT-high)
186264	colorectal_tumor	colorectal_tumor (MYC-high)
186265	Fibroblasts	Fibroblasts (myCAF)
186269	RTM_LA	RTM_LA (C1Q-high)
186271	Endothelial	Endothelial (tip)
186279	B_cells	B_cells (naive)
186293	colorectal_tumor	colorectal_tumor (MSI)
186295	Mac_LA	Mac_LA (SPP1-high)
186303	colorectal_tumor	colorectal_tumor (MSI)
186308	colorectal_tumor	colorectal_tumor (MYC-high)
186309	Fibroblasts	Fibroblasts (iCAF)
186310	colorectal_tumor	colorectal_tumor (EMT-high)
186316	Fibroblasts	Fibroblasts (myCAF)
186318	colorectal_tumor	colorectal_tumor (EMT-high)
186320	colorectal_tumor	colorectal_tumor (MSI)
186323	TCD4_reg	TCD4_reg (FOXP3-high)
186325	colorectal_tumor	colorectal_tumor (WNT-high)
186328	colorectal_tumor	colorectal_tumor (EMT-high)
186332	Fibroblasts	Fibroblasts (LRRC15+)
186340	colorectal_tumor	colorectal_tumor (MSI)
186341	colorectal_tumor	colorectal_tumor (WNT-high)
186347	colorectal_tumor	colorectal_tumor (MYC-high)
186348	colorectal_tumor	colorectal_tumor (WNT-high)
186352	Fibroblasts	Fibroblasts (iCAF)
186355	TCD4_reg	TCD4_reg (FOXP3-high)
186358	colorectal_tumor	colorectal_tumor (MYC-high)
186359	Fibroblasts	Fibroblasts (myCAF)
186362	colorectal_tumor	colorectal_tumor (KRAS-high)
186363	colorectal_tumor	colorectal_tumor (EMT-high)
186367	Mac_LA	Mac_LA (SPP1-high)
186368	TCD8_naive	TCD8_naive (PDCD1-high)
186372	Fibroblasts	Fibroblasts (LRRC15+)
186379	colorectal_tumor	colorectal_tumor (KRAS-high)
186383	Fibroblasts	Fibroblasts (LRRC15+)
186384	Fibroblasts	Fibroblasts (LRRC15+)
186385	colorectal_tumor	colorectal_tumor (KRAS-high)
186389	colorectal_tumor	colorectal_tumor (KRAS-high)
186390	colorectal_tumor	colorectal_tumor (KRAS-high)
186391	Fibroblasts	Fibroblasts (LRRC15+)
186397	colorectal_tumor	colorectal_tumor (MYC-high)
186399	Fibroblasts	Fibroblasts (myCAF)
186401	Fibroblasts	Fibroblasts (iCAF)
186402	Fibroblasts	Fibroblasts (myCAF)
186406	colorectal_tumor	colorectal_tumor (KRAS-high)
186422	RTM_LA	RTM_LA (C1Q-high)
186423	colorectal_tumor	colorectal_tumor (EMT-high)
186434	Fibroblasts	Fibroblasts (iCAF)
186437	colorectal_tumor	colorectal_tumor (MSI)
186446	Fibroblasts	Fibroblasts (LRRC15+)
186451	Fibroblasts	Fibroblasts (myCAF)
186452	colorectal_tumor	colorectal_tumor (KRAS-high)
186453	colorectal_tumor	colorectal_tumor (WNT-high)
186457	Fibroblasts	Fibroblasts (LRRC15+)
186458	TCD4_reg	TCD4_reg (FOXP3-high)
186460	Fibroblasts	Fibroblasts (myCAF)
186461	colorectal_tumor	colorectal_tumor (KRAS-high)
186470	colorectal_tumor	colorectal_tumor (EMT-high)
186481	colorectal_tumor	colorectal_tumor (WNT-high)
186482	colorectal_tumor	colorectal_tumor (EMT-high)
186483	colorectal_tumor	colorectal_tumor (MSI)
186484	Endothelial	Endothelial (venous)
186485	Fibroblasts	Fibroblasts (LRRC15+)
186491	Endothelial	Endothelial (venous)
186499	colorectal_tumor	colorectal_tumor (KRAS-high)
186501	Endothelial	Endothelial (tip)
186503	Endothelial	Endothelial (arterial)
186509	colorectal_tumor	colorectal_tumor (EMT-high)
186512	colorectal_tumor	colorectal_tumor (EMT-high)
186514	RTM_LA	RTM_LA (FOLR2-high)
186515	B_cells	B_cells (naive)
186516	colorectal_tumor	colorectal_tumor (KRAS-high)
186518	colorectal_tumor	colorectal_tumor (MYC-high)
186519	colorectal_tumor	colorectal_tumor (MYC-high)
186521	colorectal_tumor	colorectal_tumor (WNT-high)
186522	colorectal_tumor	colorectal_tumor (MSI)
186524	TCD4_reg	TCD4_reg (TIGIT-high)
186527	colorectal_tumor	colorectal_tumor (EMT-high)
186528	Fibroblasts	Fibroblasts (myCAF)
186546	colorectal_tumor	colorectal_tumor (WNT-high)
186552	colorectal_tumor	colorectal_tumor (MYC-high)
186554	Endothelial	Endothelial (tip)
186555	Fibroblasts	Fibroblasts (iCAF)
186557	colorectal_tumor	colorectal_tumor (KRAS-high)
186560	colorectal_tumor	colorectal_tumor (MSI)
186561	Mac_LA	Mac_LA (TREM2-high)
186563	colorectal_tumor	colorectal_tumor (MSI)
186567	colorectal_tumor	colorectal_tumor (KRAS-high)
186572	colorectal_tumor	colorectal_tumor (KRAS-high)
186573	colorectal_tumor	colorectal_tumor (KRAS-high)
186579	B_cells	B_cells (naive)
186580	colorectal_tumor	colorectal_tumor (KRAS-high)
186592	colorectal_tumor	colorectal_tumor (MYC-high)
186593	Fibroblasts	Fibroblasts (myCAF)
186602	Fibroblasts	Fibroblasts (iCAF)
186605	colorectal_tumor	colorectal_tumor (MYC-high)
186606	Mac_LA	Mac_LA (SPP1-high)
186614	colorectal_tumor	colorectal_tumor (WNT-high)
186615	colorectal_tumor	colorectal_tumor (KRAS-high)
186616	colorectal_tumor	colorectal_tumor (EMT-high)
186618	colorectal_tumor	colorectal_tumor (MYC-high)
186620	colorectal_tumor	colorectal_tumor (WNT-high)
186630	Fibroblasts	Fibroblasts (iCAF)
186632	colorectal_tumor	colorectal_tumor (EMT-high)
186636	colorectal_tumor	colorectal_tumor (MYC-high)
186639	colorectal_tumor	colorectal_tumor (WNT-high)
186640	TCD4_reg	TCD4_reg (TIGIT-high)
186641	TCD4_reg	TCD4_reg (FOXP3-high)
186659	TCD4_reg	TCD4_reg (TIGIT-high)
186671	colorectal_tumor	colorectal_tumor (MSI)
186678	TCD8_naive	TCD8_naive (PDCD1-high)
186680	Fibroblasts	Fibroblasts (iCAF)
186682	colorectal_tumor	colorectal_tumor (KRAS-high)
186685	B_cells	B_cells (plasma)
186692	Fibroblasts	Fibroblasts (LRRC15+)
186694	Fibroblasts	Fibroblasts (iCAF)
186695	colorectal_tumor	colorectal_tumor (WNT-high)
186707	Fibroblasts	Fibroblasts (myCAF)
186708	colorectal_tumor	colorectal_tumor (MSI)
186709	colorectal_tumor	colorectal_tumor (WNT-high)
186710	colorectal_tumor	colorectal_tumor (MYC-high)
186714	colorectal_tumor	colorectal_tumor (WNT-high)
186715	colorectal_tumor	colorectal_tumor (MSI)
186716	Fibroblasts	Fibroblasts (LRRC15+)
186719	colorectal_tumor	colorectal_tumor (KRAS-high)
186721	colorectal_tumor	colorectal_tumor (WNT-high)
186723	colorectal_tumor	colorectal_tumor (EMT-high)
186729	Fibroblasts	Fibroblasts (myCAF)
186737	TCD8_naive	TCD8_naive (PDCD1-high)
186738	colorectal_tumor	colorectal_tumor (KRAS-high)
186740	Fibroblasts	Fibroblasts (LRRC15+)
186741	TCD4_reg	TCD4_reg (TIGIT-high)
186743	colorectal_tumor	colorectal_tumor (EMT-high)
186745	colorectal_tumor	colorectal_tumor (KRAS-high)
186757	colorectal_tumor	colorectal_tumor (KRAS-high)
186762	colorectal_tumor	colorectal_tumor (EMT-high)
186766	Mac_LA	Mac_LA (SPP1-high)
186771	colorectal_tumor	colorectal_tumor (EMT-high)
186772	Fibroblasts	Fibroblasts (iCAF)
186774	Endothelial	Endothelial (venous)
186777	colorectal_tumor	colorectal_tumor (EMT-high)
186780	Fibroblasts	Fibroblasts (iCAF)
186782	colorectal_tumor	colorectal_tumor (MSI)
186783	Fibroblasts	Fibroblasts (myCAF)
186792	colorectal_tumor	colorectal_tumor (EMT-high)
186799	Mac_Angio	Mac_Angio (MMP9-high)
186803	colorectal_tumor	colorectal_tumor (MSI)
186806	Fibroblasts	Fibroblasts (myCAF)
186808	colorectal_tumor	colorectal_tumor (KRAS-high)
186816	colorectal_tumor	colorectal_tumor (MSI)
186817	colorectal_tumor	colorectal_tumor (MSI)
186819	Fibroblasts	Fibroblasts (myCAF)
186820	colorectal_tumor	colorectal_tumor (EMT-high)
186839	colorectal_tumor	colorectal_tumor (EMT-high)
186848	colorectal_tumor	colorectal_tumor (KRAS-high)
186857	Endothelial	Endothelial (venous)
186858	colorectal_tumor	colorectal_tumor (EMT-high)
186859	colorectal_tumor	colorectal_tumor (WNT-high)
186863	colorectal_tumor	colorectal_tumor (KRAS-high)
186864	B_cells	B_cells (plasma)
186866	colorectal_tumor	colorectal_tumor (KRAS-high)
186867	colorectal_tumor	colorectal_tumor (EMT-high)
186868	RTM_LA	RTM_LA (C1Q-high)
186882	colorectal_tumor	colorectal_tumor (KRAS-high)
186883	colorectal_tumor	colorectal_tumor (WNT-high)
186885	Fibroblasts	Fibroblasts (iCAF)
186886	Fibroblasts	Fibroblasts (LRRC15+)
186887	colorectal_tumor	colorectal_tumor (KRAS-high)
186889	Fibroblasts	Fibroblasts (iCAF)
186890	TCD8_naive	TCD8_naive (TCF7-high)
186891	colorectal_tumor	colorectal_tumor (MSI)
186893	colorectal_tumor	colorectal_tumor (KRAS-high)
186894	colorectal_tumor	colorectal_tumor (WNT-high)
186899	colorectal_tumor	colorectal_tumor (EMT-high)
186910	Mac_LA	Mac_LA (SPP1-high)
186911	colorectal_tumor	colorectal_tumor (WNT-high)
186916	colorectal_tumor	colorectal_tumor (EMT-high)
186918	Fibroblasts	Fibroblasts (iCAF)
186920	colorectal_tumor	colorectal_tumor (KRAS-high)
186921	colorectal_tumor	colorectal_tumor (WNT-high)
186924	colorectal_tumor	colorectal_tumor (MYC-high)
186927	Fibroblasts	Fibroblasts (LRRC15+)
186930	Fibroblasts	Fibroblasts (LRRC15+)
186935	colorectal_tumor	colorectal_tumor (KRAS-high)
186937	Endothelial	Endothelial (tip)
186938	Endothelial	Endothelial (venous)
186943	Fibroblasts	Fibroblasts (LRRC15+)
186944	colorectal_tumor	colorectal_tumor (MSI)
186945	colorectal_tumor	colorectal_tumor (MYC-high)
186956	colorectal_tumor	colorectal_tumor (MSI)
186961	colorectal_tumor	colorectal_tumor (EMT-high)
186971	colorectal_tumor	colorectal_tumor (MYC-high)
186977	colorectal_tumor	colorectal_tumor (MYC-high)
186979	colorectal_tumor	colorectal_tumor (MYC-high)
186980	Endothelial	Endothelial (tip)
186981	Fibroblasts	Fibroblasts (LRRC15+)
186982	Mac_LA	Mac_LA (SPP1-high)
186984	colorectal_tumor	colorectal_tumor (WNT-high)
186985	colorectal_tumor	colorectal_tumor (MYC-high)
186986	TCD4_reg	TCD4_reg (TIGIT-high)
186988	colorectal_tumor	colorectal_tumor (KRAS-high)
186990	colorectal_tumor	colorectal_tumor (EMT-high)
186992	RTM_LA	RTM_LA (FOLR2-high)
186993	colorectal_tumor	colorectal_tumor (KRAS-high)
186994	colorectal_tumor	colorectal_tumor (WNT-high)
186995	colorectal_tumor	colorectal_tumor (MYC-high)
187002	Fibroblasts	Fibroblasts (iCAF)
187010	colorectal_tumor	colorectal_tumor (MYC-high)
187021	TCD8_naive	TCD8_naive (PDCD1-high)
187022	Fibroblasts	Fibroblasts (myCAF)
187028	colorectal_tumor	colorectal_tumor (EMT-high)
187035	Fibroblasts	Fibroblasts (myCAF)
187044	colorectal_tumor	colorectal_tumor (WNT-high)
187047	Endothelial	Endothelial (tip)
187050	Fibroblasts	Fibroblasts (iCAF)
187052	colorectal_tumor	colorectal_tumor (KRAS-high)
187056	colorectal_tumor	colorectal_tumor (KRAS-high)
187057	Fibroblasts	Fibroblasts (myCAF)
187063	Fibroblasts	Fibroblasts (LRRC15+)
187074	colorectal_tumor	colorectal_tumor (MYC-high)
187076	colorectal_tumor	colorectal_tumor (KRAS-high)
187086	colorectal_tumor	colorectal_tumor (MYC-high)
187087	Mac_LA	Mac_LA (TREM2-high)
187088	TCD4_reg	TCD4_reg (TIGIT-high)
187096	colorectal_tumor	colorectal_tumor (MSI)
187100	Fibroblasts	Fibroblasts (LRRC15+)
187101	colorectal_tumor	colorectal_tumor (MSI)
187104	colorectal_tumor	colorectal_tumor (MSI)
187108	Fibroblasts	Fibroblasts (LRRC15+)
187110	colorectal_tumor	colorectal_tumor (MYC-high)
187114	B_cells	B_cells (naive)
187115	RTM_LA	RTM_LA (C1Q-high)
187116	TCD8_naive	TCD8_naive (TCF7-high)
187124	TCD4_reg	TCD4_reg (TIGIT-high)
187130	colorectal_tumor	colorectal_tumor (MSI)
187132	colorectal_tumor	colorectal_tumor (WNT-high)
187133	colorectal_tumor	colorectal_tumor (KRAS-high)
187140	TCD8_naive	TCD8_naive (PDCD1-high)
187149	colorectal_tumor	colorectal_tumor (MYC-high)
187150	colorectal_tumor	colorectal_tumor (KRAS-high)
187156	colorectal_tumor	colorectal_tumor (WNT-high)
187157	colorectal_tumor	colorectal_tumor (EMT-high)
187163	Fibroblasts	Fibroblasts (LRRC15+)
187167	colorectal_tumor	colorectal_tumor (WNT-high)
187175	colorectal_tumor	colorectal_tumor (EMT-high)
187176	colorectal_tumor	colorectal_tumor (KRAS-high)
187178	colorectal_tumor	colorectal_tumor (KRAS-high)
187181	Fibroblasts	Fibroblasts (iCAF)
187183	colorectal_tumor	colorectal_tumor (EMT-high)
187187	colorectal_tumor	colorectal_tumor (EMT-high)
187194	colorectal_tumor	colorectal_tumor (WNT-high)
187199	RTM_LA	RTM_LA (FOLR2-high)
187202	TCD4_reg	TCD4_reg (TIGIT-high)
187204	colorectal_tumor	colorectal_tumor (EMT-high)
187208	Fibroblasts	Fibroblasts (iCAF)
187210	colorectal_tumor	colorectal_tumor (WNT-high)
187213	colorectal_tumor	colorectal_tumor (EMT-high)
187215	colorectal_tumor	colorectal_tumor (MSI)
187217	TCD8_naive	TCD8_naive (GZMB-high)
187220	TCD4_reg	TCD4_reg (FOXP3-high)
187224	colorectal_tumor	colorectal_tumor (MYC-high)
187225	colorectal_tumor	colorectal_tumor (MSI)
187226	Mac_LA	Mac_LA (TREM2-high)
187233	colorectal_tumor	colorectal_tumor (EMT-high)
187238	Fibroblasts	Fibroblasts (iCAF)
187240	Fibroblasts	Fibroblasts (LRRC15+)
187241	Fibroblasts	Fibroblasts (LRRC15+)
187242	TCD4_reg	TCD4_reg (TIGIT-high)
187246	colorectal_tumor	colorectal_tumor (MSI)
187248	TCD4_reg	TCD4_reg (TIGIT-high)
187250	colorectal_tumor	colorectal_tumor (MYC-high)
187251	Fibroblasts	Fibroblasts (myCAF)
187255	colorectal_tumor	colorectal_tumor (EMT-high)
187266	colorectal_tumor	colorectal_tumor (MYC-high)
187271	colorectal_tumor	colorectal_tumor (WNT-high)
187281	Endothelial	Endothelial (venous)
187283	Fibroblasts	Fibroblasts (myCAF)
187284	colorectal_tumor	colorectal_tumor (KRAS-high)
187287	colorectal_tumor	colorectal_tumor (MSI)
187288	Fibroblasts	Fibroblasts (myCAF)
187290	Fibroblasts	Fibroblasts (LRRC15+)
187293	Fibroblasts	Fibroblasts (iCAF)
187295	colorectal_tumor	colorectal_tumor (EMT-high)
187297	colorectal_tumor	colorectal_tumor (KRAS-high)
187300	colorectal_tumor	colorectal_tumor (MSI)
187303	colorectal_tumor	colorectal_tumor (WNT-high)
187307	Mac_Angio	Mac_Angio (VEGFA-high)
187313	colorectal_tumor	colorectal_tumor (KRAS-high)
187314	Mac_LA	Mac_LA (TREM2-high)
187316	colorectal_tumor	colorectal_tumor (WNT-high)
187323	colorectal_tumor	colorectal_tumor (KRAS-high)
187325	RTM_LA	RTM_LA (C1Q-high)
187326	colorectal_tumor	colorectal_tumor (MYC-high)
187328	colorectal_tumor	colorectal_tumor (EMT-high)
187330	colorectal_tumor	colorectal_tumor (WNT-high)
187337	colorectal_tumor	colorectal_tumor (EMT-high)
187338	Fibroblasts	Fibroblasts (LRRC15+)
187343	colorectal_tumor	colorectal_tumor (EMT-high)
187357	colorectal_tumor	colorectal_tumor (MYC-high)
187359	colorectal_tumor	colorectal_tumor (EMT-high)
187363	colorectal_tumor	colorectal_tumor (MSI)
187369	B_cells	B_cells (plasma)
187389	Fibroblasts	Fibroblasts (iCAF)
187390	colorectal_tumor	colorectal_tumor (WNT-high)
187393	Fibroblasts	Fibroblasts (myCAF)
187394	Mac_LA	Mac_LA (TREM2-high)
187400	Endothelial	Endothelial (tip)
187403	colorectal_tumor	colorectal_tumor (KRAS-high)
187409	colorectal_tumor	colorectal_tumor (EMT-high)
187411	colorectal_tumor	colorectal_tumor (KRAS-high)
187414	colorectal_tumor	colorectal_tumor (WNT-high)
187415	Fibroblasts	Fibroblasts (myCAF)
187418	colorectal_tumor	colorectal_tumor (KRAS-high)
187420	Fibroblasts	Fibroblasts (LRRC15+)
187423	colorectal_tumor	colorectal_tumor (KRAS-high)
187424	colorectal_tumor	colorectal_tumor (MYC-high)
187426	colorectal_tumor	colorectal_tumor (KRAS-high)
187427	colorectal_tumor	colorectal_tumor (EMT-high)
187436	colorectal_tumor	colorectal_tumor (EMT-high)
187437	colorectal_tumor	colorectal_tumor (EMT-high)
187438	Fibroblasts	Fibroblasts (iCAF)
187439	colorectal_tumor	colorectal_tumor (EMT-high)
187448	colorectal_tumor	colorectal_tumor (WNT-high)
187451	Endothelial	Endothelial (arterial)
187454	Fibroblasts	Fibroblasts (myCAF)
187463	colorectal_tumor	colorectal_tumor (MSI)
187469	Endothelial	Endothelial (tip)
187472	colorectal_tumor	colorectal_tumor (MSI)
187474	colorectal_tumor	colorectal_tumor (EMT-high)
187478	colorectal_tumor	colorectal_tumor (WNT-high)
187482	Mac_LA	Mac_LA (SPP1-high)
187484	colorectal_tumor	colorectal_tumor (WNT-high)
187489	colorectal_tumor	colorectal_tumor (MSI)
187498	colorectal_tumor	colorectal_tumor (MYC-high)
187502	Fibroblasts	Fibroblasts (myCAF)
187505	Fibroblasts	Fibroblasts (LRRC15+)
187511	colorectal_tumor	colorectal_tumor (KRAS-high)
187512	colorectal_tumor	colorectal_tumor (MSI)
187515	Endothelial	Endothelial (venous)
187523	colorectal_tumor	colorectal_tumor (KRAS-high)
187524	Endothelial	Endothelial (tip)
187533	Endothelial	Endothelial (tip)
187534	Endothelial	Endothelial (venous)
187548	Fibroblasts	Fibroblasts (iCAF)
187550	colorectal_tumor	colorectal_tumor (EMT-high)
187551	colorectal_tumor	colorectal_tumor (MSI)
187564	colorectal_tumor	colorectal_tumor (MSI)
187565	colorectal_tumor	colorectal_tumor (WNT-high)
187566	Fibroblasts	Fibroblasts (LRRC15+)
187575	Mac_LA	Mac_LA (TREM2-high)
187578	colorectal_tumor	colorectal_tumor (EMT-high)
187580	colorectal_tumor	colorectal_tumor (MSI)
187587	Endothelial	Endothelial (venous)
187597	TCD4_reg	TCD4_reg (FOXP3-high)
187608	colorectal_tumor	colorectal_tumor (KRAS-high)
187614	colorectal_tumor	colorectal_tumor (MYC-high)
187619	colorectal_tumor	colorectal_tumor (KRAS-high)
187623	Mac_LA	Mac_LA (TREM2-high)
187626	colorectal_tumor	colorectal_tumor (WNT-high)
187629	Fibroblasts	Fibroblasts (iCAF)
187632	colorectal_tumor	colorectal_tumor (KRAS-high)
187636	Fibroblasts	Fibroblasts (iCAF)
187641	Fibroblasts	Fibroblasts (myCAF)
187645	colorectal_tumor	colorectal_tumor (WNT-high)
187647	colorectal_tumor	colorectal_tumor (WNT-high)
187649	colorectal_tumor	colorectal_tumor (KRAS-high)
187656	colorectal_tumor	colorectal_tumor (MSI)
187661	Mac_Angio	Mac_Angio (MMP9-high)
187662	Fibroblasts	Fibroblasts (myCAF)
187663	colorectal_tumor	colorectal_tumor (KRAS-high)
187666	colorectal_tumor	colorectal_tumor (KRAS-high)
187667	Endothelial	Endothelial (venous)
187668	Fibroblasts	Fibroblasts (myCAF)
187670	Fibroblasts	Fibroblasts (myCAF)
187674	B_cells	B_cells (GC)
187675	Fibroblasts	Fibroblasts (myCAF)
187680	Mac_LA	Mac_LA (SPP1-high)
187681	colorectal_tumor	colorectal_tumor (KRAS-high)
187685	Mac_LA	Mac_LA (TREM2-high)
187687	RTM_LA	RTM_LA (C1Q-high)
187691	colorectal_tumor	colorectal_tumor (MYC-high)
187692	colorectal_tumor	colorectal_tumor (MSI)
187696	Fibroblasts	Fibroblasts (myCAF)
187703	colorectal_tumor	colorectal_tumor (MSI)
187705	TCD4_reg	TCD4_reg (TIGIT-high)
187706	colorectal_tumor	colorectal_tumor (WNT-high)
187711	colorectal_tumor	colorectal_tumor (WNT-high)
187713	Fibroblasts	Fibroblasts (iCAF)
187714	colorectal_tumor	colorectal_tumor (MSI)
187716	Fibroblasts	Fibroblasts (LRRC15+)
187721	Fibroblasts	Fibroblasts (iCAF)
187726	colorectal_tumor	colorectal_tumor (WNT-high)
187729	colorectal_tumor	colorectal_tumor (KRAS-high)
187730	colorectal_tumor	colorectal_tumor (KRAS-high)
187732	Mac_LA	Mac_LA (SPP1-high)
187735	colorectal_tumor	colorectal_tumor (KRAS-high)
187737	Fibroblasts	Fibroblasts (myCAF)
187740	colorectal_tumor	colorectal_tumor (EMT-high)
187741	colorectal_tumor	colorectal_tumor (MYC-high)
187755	B_cells	B_cells (naive)
187764	colorectal_tumor	colorectal_tumor (KRAS-high)
187766	Endothelial	Endothelial (arterial)
187776	Fibroblasts	Fibroblasts (LRRC15+)
187778	colorectal_tumor	colorectal_tumor (WNT-high)
187779	Fibroblasts	Fibroblasts (LRRC15+)
187781	colorectal_tumor	colorectal_tumor (MSI)
187782	colorectal_tumor	colorectal_tumor (KRAS-high)
187789	RTM_LA	RTM_LA (C1Q-high)
187790	colorectal_tumor	colorectal_tumor (MYC-high)
187791	Mac_LA	Mac_LA (TREM2-high)
187793	colorectal_tumor	colorectal_tumor (EMT-high)
187794	TCD4_reg	TCD4_reg (TIGIT-high)
187800	colorectal_tumor	colorectal_tumor (MYC-high)
187805	colorectal_tumor	colorectal_tumor (MYC-high)
187808	RTM_LA	RTM_LA (FOLR2-high)
187809	Mac_LA	Mac_LA (TREM2-high)
187813	Endothelial	Endothelial (venous)
187819	Mac_LA	Mac_LA (TREM2-high)
187821	colorectal_tumor	colorectal_tumor (EMT-high)
187825	TCD4_reg	TCD4_reg (TIGIT-high)
187834	Fibroblasts	Fibroblasts (myCAF)
187842	Endothelial	Endothelial (tip)
187844	colorectal_tumor	colorectal_tumor (WNT-high)
187845	colorectal_tumor	colorectal_tumor (MSI)
187849	Fibroblasts	Fibroblasts (LRRC15+)
187852	Fibroblasts	Fibroblasts (iCAF)
187858	Fibroblasts	Fibroblasts (myCAF)
187860	Fibroblasts	Fibroblasts (myCAF)
187861	Fibroblasts	Fibroblasts (LRRC15+)
187863	colorectal_tumor	colorectal_tumor (EMT-high)
187873	colorectal_tumor	colorectal_tumor (KRAS-high)
187876	colorectal_tumor	colorectal_tumor (WNT-high)
187881	colorectal_tumor	colorectal_tumor (MYC-high)
187883	colorectal_tumor	colorectal_tumor (MYC-high)
187885	Mac_LA	Mac_LA (TREM2-high)
187888	Endothelial	Endothelial (venous)
187897	colorectal_tumor	colorectal_tumor (MYC-high)
187898	colorectal_tumor	colorectal_tumor (MSI)
187904	Endothelial	Endothelial (venous)
187908	colorectal_tumor	colorectal_tumor (EMT-high)
187910	colorectal_tumor	colorectal_tumor (EMT-high)
187911	Mac_LA	Mac_LA (SPP1-high)
187924	colorectal_tumor	colorectal_tumor (WNT-high)
187925	TCD4_reg	TCD4_reg (FOXP3-high)
187928	RTM_LA	RTM_LA (FOLR2-high)
187934	colorectal_tumor	colorectal_tumor (MYC-high)
187937	colorectal_tumor	colorectal_tumor (MSI)
